	X0100.015.007	X0285.015.009	X1000.015.002	X1005.015.008	X1009.015.013	X1011.015.015	X1013.015.017	X1015.015.019	X1016.015.020	X1017.015.021	X1018.015.022	X1019.015.023	X1051.016.036	X1058.016.043	X1084.016.071	X1089.016.076	X1092.016.079	X1106.016.093	X1150.016.137	X1155.016.142	X1158.016.145	X1161.016.148	X1163.016.150	X1184.016.171	X1190.016.177	X1195.016.182	X1204.016.191	X1435.019.073	X1480.019.118	X1484.019.122	X1486.019.124	X1500.019.138	X1503.019.141	X1504.019.142	X1526.019.164	X1535.019.173	X1537.019.175	X1541.019.179	X1542.019.180	X1543.019.181	X1544.019.182	X1545.019.183	X1547.019.185	X1551.019.189	X1553.019.191	X1554.019.192	X1555.019.193	X1556.019.194	X1557.019.195	X1558.019.196	X1559.019.197	X1563.019.201	X1564.019.202	X1565.019.203	X1566.019.204	X1567.019.205	X1568.019.206	X1569.019.207	X1571.019.209	X1573.019.211	X1575.019.213	X1576.019.214	X1581.019.219	X1290.018.076	X1254.018.040	X1286.018.072	X1260.018.046	X1258.018.044	X1242.018.028	X1238.018.024	X1230.018.016	X1264.018.050	X1252.018.038	X1244.018.030	X1232.018.018	X1228.018.014	X1248.018.034	X1348.018.134	X1340.018.126	X1338.018.124	X1328.018.114	X1334.018.120	X1324.018.110	X1310.018.096	X1318.018.104	X1320.018.106	X1326.018.112	X1322.018.108	X1316.018.102	X1314.018.100	X1302.018.088	X1304.018.090	X1308.018.094	X1300.018.086	X1306.018.092	X1294.018.080	X1298.018.084	X1292.018.078	X1288.018.074	X1282.018.068	X1276.018.062	X1272.018.058	X1278.018.064	X1280.018.066
Adrenaline,noradrenaline inhibits insulin secretion Homo sapiens R-HSA-400042	0.951826322231527	1	1	0.584240911218599	1	1	1	1	1	1	1	1	0.532916881462838	0.364474041859201	0.234811461688024	0.991633258155687	0.119825912119339	1	1	0.561363113055492	1	1	1	1	0.918663761801017	0.922337820824741	0.733183673469388	1	1	0.435472263645604	0.933624357095382	1	0.880654022728983	1	1	0.878209348255431	1	0.769230769230769	1	1	1	1	1	0.91270971217485	0.84502	0.389186351706037	1	1	1	1	0.956691285081241	0.68909717215413	1	1	1	1	1	0.552220614869406	1	1	1	1	1	1	0.656647550385057	0.938596287433497	0.808048546790163	0.699026692389018	0.546377281071159	1	1	1	1	1	1	0.724006359300477	1	0.476958525345622	1	1	1	0.766131824406377	1	0.767185034933514	0.473372926883363	0.942796505057744	1	0.988998711916091	1	0.697465440841878	1	1	1	1	1	0.965815154994259	0.777844775605134	1	0.929238463642402	1	1	0.873354908306365	1	0.564092083015923
Signal amplification Homo sapiens R-HSA-392518	1	1	1	0.713022351797862	1	1	1	1	1	1	1	1	0.695277100034855	0.908953794792276	0.715644168235743	0.985380116959064	0.577472841623785	1	1	1	0.669015035997607	0.469904984995807	1	0.576758409785933	0.703783182323955	1	1	1	0.946633493413566	1	0.402338333142501	1	0.993383537522011	0.727795756921971	0.975691031797291	1	1	0.674725983236622	1	1	1	1	1	1	0.394541910331384	1	1	1	1	1	0.408393866020985	1	0.733811457703275	1	0.570466926710446	1	1	0.971990807239299	0.661270920890447	1	1	1	1	1	0.913339721068881	1	1	1	0.398585947856827	1	1	1	1	1	1	1	1	1	1	1	1	0.193245017305168	1	1	0.625265055131467	1	1	1	0.975584937238494	1	1	1	1	1	1	0.749824347744625	1	1	1	1	1	1	1	0.545167703456679
ADP signalling through P2Y purinoceptor 1 Homo sapiens R-HSA-418592	1	1	1	0.896201530941902	1	1	1	1	1	1	1	1	0.787023746052578	1	0.764803668537615	1	0.480231503640074	1	1	1	0.768498293515358	0.625929128945035	1	0.966549575295705	1	1	1	1	1	1	0.808371275660995	1	1	1	1	1	1	0.666792168674699	1	1	1	1	1	1	0.55119825708061	1	1	1	1	1	0.908809891808346	1	0.793676848415644	1	0.868233618233618	1	1	0.951297044856952	1	1	1	1	1	1	0.771581706810631	1	1	1	0.303522739666267	1	1	1	1	1	1	1	1	1	1	1	1	0.260308257629887	1	1	0.613067629495903	0.929008567931457	1	1	1	1	1	1	1	1	1	0.763432386073896	0.842105263157895	1	1	1	1	1	1	0.459780009564802
Thromboxane signalling through TP receptor Homo sapiens R-HSA-428930	1	0.978181818181818	1	0.836363636363636	1	1	1	1	1	1	1	1	0.695028140283615	0.961552540913006	0.505333800771273	1	0.523720661613794	1	1	1	0.681000525210084	0.534473123430179	1	0.816403112999547	1	1	1	1	0.94854415274463	0.989755999193386	0.539372656389501	1	0.993383537522011	1	1	1	1	0.693699731903485	1	1	1	1	1	1	0.478138472744453	1	1	1	1	1	0.788246669531586	1	0.506428452162298	1	0.643584462511292	1	0.962255443926357	0.956274746083663	0.690845182936571	1	1	1	1	1	0.7426614481409	1	1	1	0.250730885486349	1	1	1	1	1	1	1	0.808857553908412	1	1	1	1	0.216114250122347	1	1	0.566741410011211	0.90808870657608	1	1	0.901838641615593	1	1	1	1	1	1	0.516348715304632	0.943396226415094	1	1	1	1	1	0.863396226415094	0.37580652648192
Thrombin signalling through proteinase activated receptors (PARs) Homo sapiens R-HSA-456926	1	0.777011117708483	1	1	1	1	1	1	1	1	1	1	0.527033597798888	1	0.5740044521395	0.985380116959064	0.773032221487291	1	1	0.839332279037076	1	0.556023856858847	1	1	0.894065510045224	1	1	1	1	1	0.601498815060992	1	1	1	1	0.980017631501616	1	0.596758004617083	1	1	1	1	1	1	0.790550137297604	1	1	1	1	1	1	1	0.418439584877687	1	0.936284046692607	1	1	1	0.980434278974748	1	1	1	1	1	0.852401433691756	1	1	0.983138030551824	0.758075455272455	1	1	1	1	1	1	1	1	1	1	1	1	0.337019826517968	1	1	0.596293974225009	1	1	1	0.695663042119735	1	1	1	1	1	1	0.283360283360283	1	1	1	1	1	1	1	0.600427651675361
Glucagon-type ligand receptors Homo sapiens R-HSA-420092	0.943589743589744	0.606896551724138	1	1	1	1	1	1	0.602714681440443	1	1	1	1	0.832747302130967	0.605577292415822	0.0730324903729141	0.068418913426365	1	0.635798956851588	0.950051668272178	0.652281036125791	0.190046948356808	1	0.93886662327727	1	0.774165707710011	0.803027528535677	1	0.476078890841633	1	0.526910486316068	0.256012215294567	0.533841083557735	1	0.852189419457103	1	1	0.730629109649902	1	1	1	0.983175499605037	1	0.980611946838031	0.762341325811001	1	0.983762914334912	1	0.749124601808186	0.94774824404352	0.267488986784141	1	0.212655565293602	0.817045393787093	0.736072998975105	0.666866156320092	0.962255443926357	0.917386013447261	0.13468192706947	1	1	1	0.723115398356556	1	0.626348364279399	1	0.392806313882779	0.655936749964704	0.531652219595482	1	0.135031538088307	1	1	0.779477524123323	0.817141174686165	1	1	1	0.807385345349992	0.512833112213978	0.53052486826292	0.111911827045358	0.287896361241621	0.302336758153974	0.894294559929235	0.432137695440809	1	1	0.946159076586288	0.460083651573013	1	1	1	1	1	0.393354648611372	1	1	1	1	1	1	0.771565314484434	0.629272959183673
Glucagon-like Peptide-1 (GLP1) regulates insulin secretion Homo sapiens R-HSA-381676	1	0.709300220196132	1	0.874415164961212	0.971665248916434	1	1	1	1	1	1	1	0.903294998682594	1	0.490380425674543	0.746112782119162	0.137892744020097	1	1	1	0.723254535459043	0.98781753357285	1	0.668729447871974	1	1	1	1	0.614868344814266	1	0.949270070825987	1	0.893218758326672	1	1	1	1	0.908964941380906	1	1	1	1	1	1	0.973076923076923	1	1	1	1	0.946509868647273	1	1	0.682537708529501	0.991978794196016	1	1	1	1	1	1	1	1	0.844841979725701	1	0.698812156044891	1	1	1	1	1	1	1	1	1	1	1	1	0.599104599104599	1	1	1	0.342633240765397	1	1	0.875979055102347	0.90808870657608	1	1	1	0.922737306843267	1	1	1	1	1	0.972203747690684	1	1	1	0.468792523407779	1	1	1	0.615619005863978
Regulation of insulin secretion Homo sapiens R-HSA-422356	1	1	1	0.836363636363636	1	1	1	1	1	1	1	1	0.397481306572216	0.153225410439821	0.103526618198874	0.797684627302462	0.068418913426365	1	0.958678082356045	0.952452659714641	1	0.815939603464494	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.215557638238051	1	1	1	0.82480173035328	0.932883787299062	0.517347990381312	1	0.357286650974057	1	1	0.968088268073408	0.733101522575207	1	1	0.980026019744394	1	1	0.730773232177727	1	0.971990807239299	1	1	1	1	1	1	0.400968523002421	1	1	0.821218330243601	0.795245176962043	1	0.721489299325711	1	1	1	0.924455860606253	0.880683760683761	1	0.968329694617396	1	1	1	0.89498441593208	1	1	0.24011659289647	1	1	1	1	0.970377534703651	1	0.882956500934029	1	1	1	1	0.344827586206897	1	1	1	1	1	1	0.81501320397805
Integration of energy metabolism Homo sapiens R-HSA-163685	1	0.87116683991684	1	0.848603809910581	1	1	1	1	1	1	1	1	0.602953895908544	0.101893804175705	0.195998445998446	0.902284054223793	0.0817284350218482	1	1	1	1	0.734516129032258	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.31031746031746	1	1	1	1	1	0.91270971217485	1	0.476949785820769	1	1	1	1	1	1	1	1	1	0.980576708024921	1	0.951297044856952	1	1	1	0.885886749065824	1	1	0.353805667501494	1	1	0.622284194824567	0.879272952597336	1	0.758620689655172	1	1	1	1	0.704456526517872	1	1	1	1	1	0.871687711981959	1	1	0.38862539622463	1	1	1	1	1	1	0.951860819091633	1	1	1	1	0.661601559873596	1	1	1	1	1	1	1
Opioid Signalling Homo sapiens R-HSA-111885	0.770003347840643	0.893000240657629	1	1	1	1	1	1	1	1	1	1	0.459022240631436	1	0.726600219309013	0.682309217733772	0.655371304974766	1	0.354235423542354	1	0.804043261231281	0.682121444761278	1	0.911460540815462	1	1	1	1	0.419377344139324	1	0.599810336652442	1	0.722753373528567	1	1	1	1	1	1	1	1	0.826685368633295	1	1	0.341996927803379	0.83087050187505	1	1	1	1	0.961326788636026	1	0.866888936525384	1	0.965258223410246	1	0.885768446540079	0.916828444060972	1	1	1	1	0.809716660599442	1	0.863912810781881	0.728643216080402	1	1	0.237099513852281	1	1	0.482921438617641	1	1	1	1	0.268577494692144	0.905105968184422	1	1	1	0.812796493124362	0.652676688660635	1	0.775820453531297	1	1	1	0.771864406779661	0.96096707285455	1	1	1	1	1	1	0.943396226415094	1	1	1	1	1	1	1
Glucagon signaling in metabolic regulation Homo sapiens R-HSA-163359	0.668217207056273	0.747383968878071	1	1	1	1	1	1	1	1	1	1	0.799773755656109	0.772916547568686	0.845453487982366	0.400118366398466	0.441555076992827	0.946864636350722	1	0.906680292965423	0.732831261849589	1	1	1	1	1	1	1	0.771026538349373	0.960226588776775	0.958838853136184	1	0.697069597069597	1	0.975691031797291	1	1	0.81983488132095	1	1	1	1	1	1	1	0.805217999927595	1	1	1	1	1	0.962143474503025	0.986986635028639	0.940978307434669	1	1	1	0.765584048512256	1	1	1	1	0.5619348128823	1	0.498961458573736	1	0.759365079365079	0.623660600777306	0.871329664477188	1	1	0.815225679498217	1	1	1	1	0.871483638153039	1	1	1	1	0.766131824406377	0.94622447067641	1	1	0.914332144849499	1	1	0.812341653079142	0.386189861648835	1	1	1	1	1	1	1	1	1	1	1	1	1	0.717995406824147
Vasopressin regulates renal water homeostasis via Aquaporins Homo sapiens R-HSA-432040	0.754300968097	0.697318967677274	1	0.989580874667026	1	1	1	1	1	1	1	1	0.677783426537875	0.634893755929368	0.636633677404719	0.793018008665199	0.401095794518335	1	1	0.755860272713345	0.892632525830512	0.966630591630592	1	1	1	1	1	1	1	0.766737503464843	0.921904761904762	1	1	1	1	0.815186523152543	1	1	1	1	1	1	1	1	0.890417533194689	0.58359992597097	1	1	1	1	1	0.396828163123039	1	1	1	1	1	0.977765286365624	1	1	1	1	1	1	0.539271100961081	1	1	0.682187559364248	0.715177774945839	1	1	1	1	1	1	1	1	1	1	1	1	0.871687711981959	1	1	1	1	1	1	0.964749825783972	0.969751261608289	1	1	1	1	1	1	1	1	1	1	1	1	1	0.980775846100923
Aquaporin-mediated transport Homo sapiens R-HSA-445717	1	0.697318967677274	1	0.977602362585043	1	1	1	1	1	1	1	1	0.789332688782806	0.343609302325581	0.551107990012484	0.531881313131313	0.26539039039039	1	1	1	0.730826010544816	0.853448275862069	1	1	1	1	1	1	0.850028169014085	1	0.771731219433048	1	1	1	0.992	0.616616616616617	0.94478527607362	0.819829295474584	1	1	1	1	1	1	0.84502	0.474370858653483	1	1	0.966522569618981	1	1	0.443229166666667	0.843449535579651	1	1	0.885709269662921	1	0.823686412404546	1	1	0.990187180941577	1	0.999510079846561	1	0.312925170068027	1	1	0.813722129983664	0.672401979444233	1	1	1	1	1	1	1	1	1	1	1	1	0.648111022008376	1	1	1	1	1	1	0.931599309153713	1	1	1	1	1	1	1	1	1	0.712074303405573	0.984658094681473	1	1	1	1
G alpha (z) signalling events Homo sapiens R-HSA-418597	1	1	1	1	1	1	1	1	1	1	1	1	0.251532567049808	0.949997769748874	0.460383729153834	0.881575226244344	0.454365672430399	1	0.74150356318378	0.789170244458074	0.731232492997199	0.921075789905127	1	1	1	1	1	1	0.468282012451624	0.490560956561549	0.334163068326137	1	0.761838581252262	1	1	1	0.803174603174603	0.666430590501041	1	1	1	0.818559505864186	1	0.917575826812132	0.452576691786557	0.401968093037125	1	1	0.913825503355705	1	0.788246669531586	1	1	1	0.752737226277372	1	1	0.562912198495185	1	1	1	1	0.920870641333625	1	0.396893874029336	1	1	0.346573775605698	0.351207934979737	1	1	0.864545256857649	1	1	1	1	0.826774093585374	1	1	1	1	0.384442301510768	0.582272399711746	1	0.416506454270805	1	1	1	0.733249326994673	0.813511021708155	1	1	1	1	1	0.693845718742233	0.734609452961989	1	1	0.984658094681473	1	1	1	0.737686139747995
GABA receptor activation Homo sapiens R-HSA-977443	0.159470532618973	1	1	1	1	1	1	1	1	1	1	1	1	0.950086058519793	1	0.173711340206186	0.645302984925626	0.761425212515826	0.821819374948733	0.686598793016078	0.772270865129729	0.70523154733681	1	0.315892385978138	0.384817477876106	1	1	1	0.446345873946985	0.791933103787506	0.493569557980004	0.450134234861291	0.86340368208352	1	0.968652787748265	0.681188206214689	1	1	1	1	1	0.589189410034319	1	0.497000757090443	1	1	0.740862356376492	1	1	1	0.600557830395822	1	1	0.984960148752167	0.944128183180939	1	1	0.488156171308983	1	1	0.841463414634146	1	0.758157602663707	1	0.995727199316352	1	1	1	0.159548751007252	1	0.974687088972803	0.456610016543841	1	0.561442441054092	1	0.644089873005536	1	0.334053773666465	1	0.182475158084914	1	0.61526853693669	0.901151230256248	1	1	1	1	1	1	0.0469402269705309	1	1	1	0.849874371859296	1	1	0.849281767955801	1	1	1	1	0.996745244106692	1	1
GABA B receptor activation Homo sapiens R-HSA-977444	0.770727909692487	1	1	1	1	1	1	1	1	1	1	1	0.909976832273011	0.969548602818247	0.614505168038621	0.595354416575791	0.531805247473729	1	0.96074760407109	1	0.472969025669786	0.712874133849589	1	0.733363188535602	1	1	1	1	0.816153053715968	1	0.817777777777778	0.83681185722928	0.688885041551247	1	0.513640400964345	1	1	0.666430590501041	1	1	1	0.556896814153075	1	0.91270971217485	1	0.708715699505173	1	1	1	1	0.871027542372881	0.793381609622248	1	0.672222640708352	1	1	1	0.131771213860766	1	1	1	1	0.797517608235236	1	0.998586156111929	1	1	0.922573766712771	0.403863037752414	1	1	0.839375873259743	1	0.689542183432859	1	1	0.912698412698413	0.486179503457269	1	1	1	0.865800865800866	1	1	1	1	1	1	0.975584937238494	0.818621669841846	1	1	1	1	1	1	1	1	1	1	1	1	0.989118116671652	0.62866568129726
Activation of GABAB receptors Homo sapiens R-HSA-991365	0.770727909692487	1	1	1	1	1	1	1	1	1	1	1	0.909976832273011	0.969548602818247	0.614505168038621	0.595354416575791	0.531805247473729	1	0.96074760407109	1	0.472969025669786	0.712874133849589	1	0.733363188535602	1	1	1	1	0.816153053715968	1	0.817777777777778	0.83681185722928	0.688885041551247	1	0.513640400964345	1	1	0.666430590501041	1	1	1	0.556896814153075	1	0.91270971217485	1	0.708715699505173	1	1	1	1	0.871027542372881	0.793381609622248	1	0.672222640708352	1	1	1	0.131771213860766	1	1	1	1	0.797517608235236	1	0.998586156111929	1	1	0.922573766712771	0.403863037752414	1	1	0.839375873259743	1	0.689542183432859	1	1	0.912698412698413	0.486179503457269	1	1	1	0.865800865800866	1	1	1	1	1	1	0.975584937238494	0.818621669841846	1	1	1	1	1	1	1	1	1	1	1	1	0.989118116671652	0.62866568129726
Activation of G protein gated Potassium channels Homo sapiens R-HSA-1296041	0.862257152300856	0.96015873015873	1	1	1	1	1	1	1	1	1	1	0.993703266430539	1	0.505084370870949	0.634020703253368	0.577211777952165	1	1	0.626783732360869	0.316123550579768	1	1	0.579788630064205	1	0.758106517318874	1	1	0.960291671893399	0.820914430496372	0.876955411129434	0.382671174978867	0.920157569163191	1	0.766309412861137	0.71875	1	0.507072513085231	1	0.858879722101607	1	0.751535231784296	0.918886198547216	0.484275516110361	1	1	1	1	1	1	0.849655172413793	1	0.867148025700206	0.608913980092111	0.985031752626269	1	0.91152337973343	0.326735097137461	1	0.966122349500366	1	1	0.897965360223411	1	0.531831831831832	1	1	1	0.510982075233527	1	1	1	1	0.783867521367521	1	1	1	0.431784107946027	1	1	1	0.693794186959937	1	1	1	1	0.956064947468959	1	1	1	1	1	1	1	1	1	0.913298476926574	1	1	1	1	1	1	0.510631644777986
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits Homo sapiens R-HSA-997272	0.862257152300856	0.96015873015873	1	1	1	1	1	1	1	1	1	1	0.993703266430539	1	0.505084370870949	0.634020703253368	0.577211777952165	1	1	0.626783732360869	0.316123550579768	1	1	0.579788630064205	1	0.758106517318874	1	1	0.960291671893399	0.820914430496372	0.876955411129434	0.382671174978867	0.920157569163191	1	0.766309412861137	0.71875	1	0.507072513085231	1	0.858879722101607	1	0.751535231784296	0.918886198547216	0.484275516110361	1	1	1	1	1	1	0.849655172413793	1	0.867148025700206	0.608913980092111	0.985031752626269	1	0.91152337973343	0.326735097137461	1	0.966122349500366	1	1	0.897965360223411	1	0.531831831831832	1	1	1	0.510982075233527	1	1	1	1	0.783867521367521	1	1	1	0.431784107946027	1	1	1	0.693794186959937	1	1	1	1	0.956064947468959	1	1	1	1	1	1	1	1	1	0.913298476926574	1	1	1	1	1	1	0.510631644777986
G protein gated Potassium channels Homo sapiens R-HSA-1296059	0.862257152300856	0.96015873015873	1	1	1	1	1	1	1	1	1	1	0.993703266430539	1	0.505084370870949	0.634020703253368	0.577211777952165	1	1	0.626783732360869	0.316123550579768	1	1	0.579788630064205	1	0.758106517318874	1	1	0.960291671893399	0.820914430496372	0.876955411129434	0.382671174978867	0.920157569163191	1	0.766309412861137	0.71875	1	0.507072513085231	1	0.858879722101607	1	0.751535231784296	0.918886198547216	0.484275516110361	1	1	1	1	1	1	0.849655172413793	1	0.867148025700206	0.608913980092111	0.985031752626269	1	0.91152337973343	0.326735097137461	1	0.966122349500366	1	1	0.897965360223411	1	0.531831831831832	1	1	1	0.510982075233527	1	1	1	1	0.783867521367521	1	1	1	0.431784107946027	1	1	1	0.693794186959937	1	1	1	1	0.956064947468959	1	1	1	1	1	1	1	1	1	0.913298476926574	1	1	1	1	1	1	0.510631644777986
Inwardly rectifying K+ channels Homo sapiens R-HSA-1296065	0.821891348088531	1	1	1	1	1	1	1	1	1	1	0.955813178265862	1	0.953786551056176	0.834348613788977	0.267956533262656	0.325198738730737	1	0.930507162214479	0.561363113055492	0.621553208484956	0.850055320974552	1	0.478317381543188	1	0.748347737671581	1	1	1	0.653078121955971	1	0.28759291023442	0.920157569163191	1	0.848003497522588	0.71875	1	0.510094733062667	1	1	1	0.446877118034874	1	0.785739130434782	1	0.665472098295912	1	1	0.670667501196569	0.733101522575207	0.863575544086726	1	0.998744223427768	0.577144443694049	0.882402001668057	1	0.834817477054683	0.485768547750592	1	1	1	1	0.975166399990483	1	0.698812156044891	1	1	1	0.188023707337012	1	0.370695970695971	1	1	0.308388838100213	1	1	1	0.298850574712644	0.862697603263641	1	1	0.393453549079868	0.811568752660707	1	1	1	1	0.68816531999487	0.901838641615593	0.838639636966324	1	1	1	1	1	1	0.50997628458498	1	1	0.817322286430411	1	1	0.962668044198617	0.83067980980411
Potassium Channels Homo sapiens R-HSA-1296071	0.821891348088531	1	1	1	1	1	1	1	1	1	0.861901007939636	0.921335597057159	1	0.811324438659291	0.571184222540098	0.0268793619142572	0.237058848632271	0.778749076582123	0.284022340097106	0.199788223047793	0.15823703305563	0.87765373352855	1	0.65374677002584	1	0.774165707710011	0.837615567491415	1	0.429874180019357	0.50219325115789	0.30806697108067	1	0.818133570308932	1	1	0.71875	0.44828349944629	0.908964941380906	1	1	1	0.488013226784238	1	0.497000757090443	0.6000847098687	0.665472098295912	0.907415078707539	1	0.818869603916333	1	0.521031260321346	1	0.834334267424223	0.0722779702174767	0.199591350515545	1	0.540890597588742	0.907340862422998	1	1	1	1	0.838111255510537	1	0.542204471287322	0.889858162199791	1	0.572108304067067	0.224709121591616	1	0.166447368421053	0.926070413716708	1	0.67282710193105	1	1	1	0.171840664828799	1	0.182475158084914	0.814714543554669	0.297642326831052	1	0.885776805251641	1	0.319444444444444	1	0.324074074074074	0.111481028151775	0.795440362116771	0.189300411522634	1	1	1	1	0.517682105754113	1	1	1	0.227390180878553	1	1	0.774425287356322	1
Voltage gated Potassium channels Homo sapiens R-HSA-1296072	1	0.779971160061658	1	1	0.833279759991428	1	1	1	0.145543450904253	1	1	0.921335597057159	1	0.814646814708231	0.803415022560382	0.0386800573888092	0.624167115957804	1	0.762092336210392	0.760827515338351	0.731232492997199	0.620912800625127	1	0.891022964509395	0.768399277779771	1	0.612768197972884	1	0.799445483551546	1	0.312734851946703	0.716104845215686	1	0.740507436570429	1	0.738591549295775	0.678819444444444	0.71414289914731	1	1	1	0.751541950113379	1	1	0.495622895622896	0.806020618556701	1	1	1	1	0.620642154226462	1	1	0.253384950212823	0.50335852225021	1	0.566312030075188	1	1	0.831872634664087	1	1	1	1	1	1	1	0.778227798083572	0.437382794186592	1	0.711340206185567	1	1	1	0.895703899537343	1	1	0.401461942666875	1	0.182475158084914	0.290526921969479	0.587550408762102	0.929049949668506	1	1	0.819875776397516	1	0.740174435437174	0.165224489795918	0.88644944812362	0.189300411522634	1	1	0.984340044742729	1	0.487544161608841	1	1	0.932028442541479	0.133573314134869	1	1	0.960399287655825	1
Neuronal System Homo sapiens R-HSA-112316	0.416118421052632	0.493960913423808	1	1	1	1	1	1	1	1	1	1	1	0.785276800417007	0.461441719544961	0.0268793619142572	0.112059226982974	1	0.153846153846154	1	0.730826010544816	0.31890756302521	1	0.919809956620533	0.377622779069434	1	0.250605326876513	1	0.0570494390890129	1	0.0551919720767888	1	0.787393858463593	1	1	0.462586277826027	0.887809157472079	0.588766094063897	0.988113431822041	0.87116212338594	1	0.420372662382801	0.989321702511656	0.354519774011299	1	1	0.780146100555594	1	0.946314631463146	0.364054967983308	0.381998909533196	0.399925612534288	1	0.112027453368019	0.573823328785812	0.950094161958569	0.0848296694076187	0.717983049443724	1	1	0.902058235643671	1	0.629353233830846	0.968421052631579	1	1	1	0.81558655414285	0.0617167251105352	1	0.0497835497835498	0.190626883664858	1	0.656422190124646	0.924455860606253	0.328330716902145	1	1	1	0.0939447493256441	1	0.0809906291834003	1	0.867511837073648	1	0.771407609265276	1	0.452833572453372	0.413366797224252	0.0245297653674617	0.707900743686032	1	1	1	1	0.741876684102076	1	1	0.925509429872101	0.168693024951815	1	0.560809812324516	0.591923976777101	0.357745255481825
Transmission across Chemical Synapses Homo sapiens R-HSA-112315	0.488282326992004	0.784348724693504	1	1	1	1	1	1	0.970714900947459	1	1	1	1	0.898610957591835	0.266270823024905	0.0268793619142572	0.28563172811499	1	0.207419553187129	0.640120033538783	1	0.706576576576577	1	0.9387376487195	0.277894736842105	1	0.630050677989317	1	0.107700821591248	0.950987617924528	0.256113180643986	1	0.777898354132755	1	1	0.958239055582882	1	0.672152538587231	1	1	1	0.556896814153075	1	0.248514851485149	1	1	0.890666295729587	1	1	0.825448613376835	0.791756922896786	0.434481979437352	0.986986635028639	0.573621103117506	1	0.660074476650564	0.12232798257643	0.393856837606838	1	1	0.784397519691637	1	0.712701469119954	1	0.959128065395095	1	1	0.922573766712771	0.162982050305994	1	0.60644487831281	0.194840200231036	1	1	1	0.276786324786325	1	1	1	0.0939447493256441	1	0.209124514958786	1	1	1	1	1	0.828464052287582	0.921210036088921	0.0469402269705309	1	1	1	1	1	1	1	1	1	0.864957264957265	1	0.918406072106262	0.698578199052133	0.420265780730897
Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell Homo sapiens R-HSA-112314	0.35703701613017	1	1	0.974314259763851	1	1	0.369883040935672	1	1	1	1	1	1	0.763680349790813	0.552643775015799	0.0393103770063456	0.375468088385968	0.754520037278658	0.328477326968974	0.686466770108126	0.951234567901235	0.98705209274315	1	0.497086720867209	0.248039215686275	1	1	1	0.312654473554128	1	0.548979885833648	0.965265783918634	1	1	1	0.939931541158791	1	0.640635561160151	1	1	1	0.22310405643739	1	0.20241935483871	1	1	0.477278325123153	1	1	1	0.908809891808346	0.926244343891403	1	0.533936310533258	1	0.326115061409179	0.106720619282196	0.488156171308983	1	1	0.476235294117647	1	0.978699258396696	1	0.913339721068881	1	1	1	0.215625	1	1	0.313118811881188	1	0.877179125528914	1	0.628356986899563	1	1	1	0.0939447493256441	1	0.471880883348	1	0.893161271855545	1	1	1	1	1	0.0245297653674617	1	1	1	0.995122718691001	1	0.993032367371431	1	1	1	1	1	1	0.788438133874239	0.496732600732601
Activation of NMDA receptor upon glutamate binding and postsynaptic events Homo sapiens R-HSA-442755	1	1	1	0.977602362585043	0.773871716148805	1	1	1	1	1	0.78496874764666	1	1	0.997498957090331	1	0.234148224395265	0.696827320161231	1	0.970669897521329	0.81585759113849	0.41594181532262	1	1	1	0.69012547735952	1	0.630050677989317	1	1	1	1	1	1	1	1	0.898629237462037	1	0.337480063795853	1	1	1	0.389847671039887	0.815199577789506	0.629598662207358	0.495622895622896	1	0.37270907941858	1	1	1	1	1	1	0.558044046285928	1	1	0.31971007893139	0.80542876455354	1	1	1	0.996745460774238	1	1	0.914961697770492	1	1	0.908151260504202	1	1	1	0.820359281437126	1	1	0.88050127973032	0.558105334109501	1	1	1	0.0939447493256441	1	1	1	0.629144562334218	1	1	1	1	1	0.732369276357766	1	1	1	0.995122718691001	1	1	1	1	0.846747638326586	1	1	0.431372549019608	0.846245499408587	0.624890876184393
Post NMDA receptor activation events Homo sapiens R-HSA-438064	0.919962663852928	1	1	0.979565118991661	0.657006034435033	1	1	1	1	1	1	1	1	0.775508727830046	1	0.456609012746312	0.566183168663724	1	1	0.929953407565348	0.972717446331085	1	1	1	0.907036267036267	0.902600224117822	0.612768197972884	1	1	1	1	1	1	1	1	1	1	0.965368504002323	1	1	1	0.453405017921147	0.926624868086163	0.917575826812132	0.6000847098687	1	0.688403519798869	1	1	1	1	0.597735849056604	0.879839983156122	0.625245315384727	1	1	0.418196501733375	0.558729226878613	1	1	0.872622754491018	0.883379888268156	1	1	1	1	1	1	1	1	1	1	1	1	0.862575399947548	1	0.950800889112949	1	1	0.413868463587315	1	0.994617868675996	1	0.623836787083481	1	1	1	1	1	0.716110118947333	1	1	1	1	1	0.972203747690684	1	1	0.967653276955602	1	1	0.708432811624959	1	0.685919330188052
