pathway	pval
regulation of DNA metabolic process (GO:0051052)	0.363258087646861
fatty acid catabolic process (GO:0009062)	0.694054796718122
muscle fiber development (GO:0048747)	0.328403062977411
regulation of actin polymerization or depolymerization (GO:0008064)	0.839170626763544
primary neural tube formation (GO:0014020)	0.296553080440474
neuron differentiation (GO:0030182)	0.438068323240965
regulation of intracellular signal transduction (GO:1902531)	0.383169931974335
positive regulation of fibroblast proliferation (GO:0048146)	0.81417388074487
negative regulation of macromolecule metabolic process (GO:0010605)	0.143487043034589
transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	0.49100908353753
regulation of apoptotic process (GO:0042981)	0.28995162926716
acyl-CoA metabolic process (GO:0006637)	0.758769022504243
neural crest cell development (GO:0014032)	0.936290549056549
positive regulation of transcription regulatory region DNA binding (GO:2000679)	0.230410007036982
proteoglycan biosynthetic process (GO:0030166)	0.354704482681686
triglyceride biosynthetic process (GO:0019432)	0.428220875666695
negative regulation of defense response (GO:0031348)	0.147334544737165
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:0000288)	0.00941559761418335
negative regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032435)	0.818594675642125
Wnt signaling pathway, planar cell polarity pathway (GO:0060071)	0.534655995079466
snRNA 3'-end processing (GO:0034472)	0.240582069284749
secondary alcohol biosynthetic process (GO:1902653)	0.241456854099948
negative regulation of transcription, DNA-templated (GO:0045892)	0.498768948213852
negative regulation of T cell proliferation (GO:0042130)	0.122839655492108
base conversion or substitution editing (GO:0016553)	0.204237312220844
peptidyl-threonine modification (GO:0018210)	0.193924259451471
mitotic spindle assembly checkpoint (GO:0007094)	0.617020605264619
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902230)	0.0768284908246244
RNA biosynthetic process (GO:0032774)	0.36479427075901
mesenchyme development (GO:0060485)	0.28221445543495
positive regulation of lymphocyte activation (GO:0051251)	0.969251821027357
actin filament bundle organization (GO:0061572)	0.840323954146933
regulation of multicellular organismal development (GO:2000026)	0.691745286145342
histone H4-K5 acetylation (GO:0043981)	0.527323231921018
cGMP biosynthetic process (GO:0006182)	0.560831659957398
cellular monovalent inorganic cation homeostasis (GO:0030004)	0.0210755622691895
mitotic spindle checkpoint (GO:0071174)	0.617020605264619
mitochondrial membrane organization (GO:0007006)	0.265220154567807
signal transduction in response to DNA damage (GO:0042770)	0.14150669880451
NAD metabolic process (GO:0019674)	0.973473856510908
G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)	0.252747427998438
chondroitin sulfate metabolic process (GO:0030204)	0.816205411137384
axonogenesis (GO:0007409)	0.440575793614113
regulation of chondrocyte differentiation (GO:0032330)	0.37261852821179
amino acid transport (GO:0006865)	0.0336784403473016
JAK-STAT cascade (GO:0007259)	0.237409865192444
positive regulation of response to endoplasmic reticulum stress (GO:1905898)	0.0348363493230864
negative regulation of lipid storage (GO:0010888)	0.846159055775112
membrane depolarization during cardiac muscle cell action potential (GO:0086012)	0.0468172796688746
RNA splicing (GO:0008380)	0.175548190323426
macromolecule catabolic process (GO:0009057)	0.613881427526554
positive regulation of ERK1 and ERK2 cascade (GO:0070374)	0.29475913697224
positive regulation of myeloid leukocyte differentiation (GO:0002763)	0.319502531287391
hepaticobiliary system development (GO:0061008)	0.363117878470347
DNA biosynthetic process (GO:0071897)	0.412987161594988
positive regulation of DNA repair (GO:0045739)	0.776997429266697
regulation of cytoskeleton organization (GO:0051493)	0.730474425980651
cytoplasmic pattern recognition receptor signaling pathway (GO:0002753)	0.0360783262363972
regulation of interferon-gamma production (GO:0032649)	0.0648588228999371
regulation of interferon-alpha production (GO:0032647)	0.0121852800248597
programmed necrotic cell death (GO:0097300)	0.0446100248627167
positive regulation of cell adhesion (GO:0045785)	0.202894349562921
positive regulation of cellular response to transforming growth factor beta stimulus (GO:1903846)	0.152995971317534
glutamate metabolic process (GO:0006536)	0.0764912506262331
piRNA metabolic process (GO:0034587)	0.101969288464721
regulation of angiogenesis (GO:0045765)	0.509605593025661
protein localization to chromosome (GO:0034502)	0.594458560380666
regulation of cell junction assembly (GO:1901888)	0.754938366664452
regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	0.688269842207522
cellular response to oxidative stress (GO:0034599)	0.281505327102515
regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0061178)	0.292363008571531
bicellular tight junction assembly (GO:0070830)	0.447575879020382
regulation of ion homeostasis (GO:2000021)	0.698700327427926
negative regulation of inflammatory response (GO:0050728)	0.131720867166558
regulation of protein processing (GO:0070613)	0.470617588591103
gene silencing by miRNA (GO:0035195)	0.103125902852615
cellular response to mechanical stimulus (GO:0071260)	0.125288932632421
transcription elongation from RNA polymerase I promoter (GO:0006362)	0.521417848833662
myeloid cell differentiation (GO:0030099)	0.257945581573922
regulation of release of sequestered calcium ion into cytosol (GO:0051279)	0.657250789800927
cellular sodium ion homeostasis (GO:0006883)	0.0662848484000602
phagocytosis, engulfment (GO:0006911)	0.956053660742635
regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902229)	0.151244006149107
negative regulation of ossification (GO:0030279)	0.97759488797167
sensory perception of chemical stimulus (GO:0007606)	0.0667177315948722
extracellular matrix organization (GO:0030198)	0.927601073740785
positive regulation of multi-organism process (GO:0043902)	0.330520439353425
vasculogenesis (GO:0001570)	0.400446557193074
DNA-dependent DNA replication maintenance of fidelity (GO:0045005)	0.793421304705446
ATP metabolic process (GO:0046034)	0.70897072103376
mitochondrial respiratory chain complex assembly (GO:0033108)	0.800019114985076
carbohydrate derivative biosynthetic process (GO:1901137)	0.226371938576449
proteolysis (GO:0006508)	0.682108363459516
regulation of cartilage development (GO:0061035)	0.277873373693025
striated muscle tissue development (GO:0014706)	0.396363090367266
positive regulation of osteoblast differentiation (GO:0045669)	0.676632157183931
positive regulation of secretion by cell (GO:1903532)	0.206478512020212
regulation of transport (GO:0051049)	0.871115914282208
regulation of catenin import into nucleus (GO:0035412)	0.33766656382381
positive regulation of macromolecule metabolic process (GO:0010604)	0.501462582900857
positive regulation of cellular amide metabolic process (GO:0034250)	0.0117327010816703
snRNA metabolic process (GO:0016073)	0.0229395397084697
regulation of coenzyme metabolic process (GO:0051196)	0.968352385651927
positive regulation of nitric oxide metabolic process (GO:1904407)	0.130633955789718
cellular response to peptide hormone stimulus (GO:0071375)	0.788152636364774
response to organophosphorus (GO:0046683)	0.447872387347735
mRNA destabilization (GO:0061157)	0.295408416012667
establishment of protein localization to endoplasmic reticulum (GO:0072599)	0.286236818854935
regulation of autophagy of mitochondrion (GO:1903146)	0.00326299979178732
sulfur compound catabolic process (GO:0044273)	0.743222311619534
proton transport (GO:0015992)	0.805113196405359
digestive system development (GO:0055123)	0.624850976207997
negative regulation of telomere maintenance via telomere lengthening (GO:1904357)	0.780198370004089
transcription, DNA-templated (GO:0006351)	0.623600818283387
positive regulation of DNA-templated transcription, initiation (GO:2000144)	0.174117956397653
retina homeostasis (GO:0001895)	0.744404006780746
negative regulation of axon extension (GO:0030517)	0.960027080408489
mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427)	0.177974750914792
cellular metal ion homeostasis (GO:0006875)	0.291388390824726
protein kinase B signaling (GO:0043491)	0.668307518658115
positive regulation of proteasomal protein catabolic process (GO:1901800)	0.0571355177303072
nucleobase-containing small molecule catabolic process (GO:0034656)	0.485860858087301
positive regulation of reactive oxygen species biosynthetic process (GO:1903428)	0.180879430655963
regulation of cell cycle G1/S phase transition (GO:1902806)	0.20949554788514
cellular response to UV (GO:0034644)	0.47881975976857
cellular response to retinoic acid (GO:0071300)	0.237085823270502
response to interferon-beta (GO:0035456)	0.902735849377403
gluconeogenesis (GO:0006094)	0.519277461554606
positive regulation of cAMP biosynthetic process (GO:0030819)	0.826783732907235
regulation of T cell proliferation (GO:0042129)	0.0721131903842028
nitrogen compound transport (GO:0071705)	0.72029237944031
activin receptor signaling pathway (GO:0032924)	0.0367498440661698
negative regulation of cell cycle (GO:0045786)	0.400520811513117
global genome nucleotide-excision repair (GO:0070911)	0.41551640680472
regulation of myoblast differentiation (GO:0045661)	0.0624333934753201
positive regulation of natural killer cell mediated immunity (GO:0002717)	0.0635579432455731
cAMP metabolic process (GO:0046058)	0.278608844281195
regulation of cellular senescence (GO:2000772)	0.926546430795132
regulation of protein localization to cell surface (GO:2000008)	0.927944865592585
positive regulation of morphogenesis of an epithelium (GO:1905332)	0.741532287438576
positive regulation of transcription, DNA-templated (GO:0045893)	0.368694188041157
cellular response to corticosteroid stimulus (GO:0071384)	0.611222385630239
organic cyclic compound biosynthetic process (GO:1901362)	0.945553764518372
positive regulation of neuron apoptotic process (GO:0043525)	0.519611560421895
translesion synthesis (GO:0019985)	0.909619585102108
vesicle-mediated transport to the plasma membrane (GO:0098876)	0.170577508047338
cellular response to topologically incorrect protein (GO:0035967)	0.356772052841772
positive regulation of axon extension (GO:0045773)	0.0850175148563364
regulation of protein import into nucleus (GO:0042306)	0.807029497612456
regulation of translational initiation (GO:0006446)	0.772035902276048
DNA ligation (GO:0006266)	0.0870418825452962
focal adhesion assembly (GO:0048041)	0.72672193831277
intrinsic apoptotic signaling pathway (GO:0097193)	0.893344395552294
chemical homeostasis (GO:0048878)	0.823180044291341
regulation of protein localization to plasma membrane (GO:1903076)	0.399237638172897
glycosaminoglycan catabolic process (GO:0006027)	0.501661294459445
organic cation transport (GO:0015695)	0.423933759393807
mitotic G2 DNA damage checkpoint (GO:0007095)	0.0647767036221794
mitochondrial RNA metabolic process (GO:0000959)	0.0317723289900966
cellular response to glucose stimulus (GO:0071333)	0.039544543659381
glucose transport (GO:0015758)	0.680915595511589
negative regulation of calcium-mediated signaling (GO:0050849)	0.311136073668465
regulation of protein activation cascade (GO:2000257)	0.40404735133918
regulation of vasculature development (GO:1901342)	0.439392166779457
regulation of natural killer cell mediated cytotoxicity (GO:0042269)	0.00119062502046792
glycolytic process through glucose-6-phosphate (GO:0061620)	0.779754740045101
protein acylation (GO:0043543)	0.245370777607968
regulation of cell communication (GO:0010646)	0.480513733992708
cobalamin metabolic process (GO:0009235)	0.0377135398541797
synapse assembly (GO:0007416)	0.334986501882755
exogenous drug catabolic process (GO:0042738)	0.115693532180078
O-glycan processing (GO:0016266)	0.821409319238319
negative regulation of toll-like receptor signaling pathway (GO:0034122)	0.159368784801615
positive regulation of intracellular protein transport (GO:0090316)	0.532422372083889
mitotic G2/M transition checkpoint (GO:0044818)	0.228772500062589
sodium ion homeostasis (GO:0055078)	0.0167861623442047
lipid phosphorylation (GO:0046834)	0.215699497641665
mitochondrial translational termination (GO:0070126)	0.746430424881329
negative regulation of protein modification process (GO:0031400)	0.464435510874619
positive regulation of inflammatory response (GO:0050729)	0.44507378098369
positive regulation of interleukin-2 production (GO:0032743)	0.234637086961855
positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522)	0.265190388792263
positive regulation of microtubule polymerization (GO:0031116)	0.150078157865237
regulation of secretion by cell (GO:1903530)	0.272132757799247
DNA-templated transcription, elongation (GO:0006354)	0.832105648732916
positive regulation of protein processing (GO:0010954)	0.746072134409336
intracellular pH reduction (GO:0051452)	0.629390904421754
DNA repair (GO:0006281)	0.298636925838072
nucleocytoplasmic transport (GO:0006913)	0.014293172721905
non-recombinational repair (GO:0000726)	0.169245019861151
negative regulation of mitotic cell cycle (GO:0045930)	0.749577306534448
atrioventricular valve morphogenesis (GO:0003181)	0.0632620309640034
regulation of double-strand break repair (GO:2000779)	0.759991736189574
RNA polyadenylation (GO:0043631)	0.336022692994751
sensory perception (GO:0007600)	0.334096409230733
phosphatidylinositol biosynthetic process (GO:0006661)	0.758899707045888
hexose metabolic process (GO:0019318)	0.603587980736088
neural tube development (GO:0021915)	0.553843175506468
ribosomal small subunit biogenesis (GO:0042274)	0.377550875666935
steroid metabolic process (GO:0008202)	0.358173242903094
regulation of calcium ion transmembrane transporter activity (GO:1901019)	0.878265640872822
lipid transport (GO:0006869)	0.712886604472046
myeloid cell development (GO:0061515)	0.0586939121025182
regulation of cellular protein catabolic process (GO:1903362)	0.407810669145025
positive regulation of epithelial cell apoptotic process (GO:1904037)	0.27812984593095
cell projection assembly (GO:0030031)	0.0553826535539779
positive regulation of neutrophil chemotaxis (GO:0090023)	0.426854389849857
intracellular protein transport (GO:0006886)	0.525499172669128
positive regulation of alpha-beta T cell activation (GO:0046635)	0.763552111220752
mRNA splicing, via spliceosome (GO:0000398)	0.128820121333676
circulatory system development (GO:0072359)	0.821998092137809
cellular macromolecule biosynthetic process (GO:0034645)	0.94976069614736
regulation of protein kinase A signaling (GO:0010738)	0.0992580123614766
regulation of calcium ion transport into cytosol (GO:0010522)	0.288036055628355
cellular response to light stimulus (GO:0071482)	0.393654914706319
neuron projection extension (GO:1990138)	0.514832916298929
ribosome assembly (GO:0042255)	0.157472994338648
positive regulation of interferon-gamma production (GO:0032729)	0.0819004399888763
mesoderm formation (GO:0001707)	0.206216101950595
regulation of ion transport (GO:0043269)	0.0474537847026399
viral process (GO:0016032)	0.093297933215841
regulation of actin nucleation (GO:0051125)	0.145375174425211
endosome to lysosome transport (GO:0008333)	0.0403856697618604
membrane protein intracellular domain proteolysis (GO:0031293)	0.490042937435426
nucleosome organization (GO:0034728)	0.373679907601967
bicarbonate transport (GO:0015701)	0.992666021316854
peptidyl-serine modification (GO:0018209)	0.20255626767425
signal peptide processing (GO:0006465)	0.912356853163047
regulation of axon extension involved in axon guidance (GO:0048841)	0.928226182324424
actin polymerization or depolymerization (GO:0008154)	0.437973515079489
regulation of macroautophagy (GO:0016241)	0.672231455974963
positive regulation of proteolysis (GO:0045862)	0.0711202476396563
mitochondrial ATP synthesis coupled electron transport (GO:0042775)	0.0539740640602352
lipopolysaccharide-mediated signaling pathway (GO:0031663)	0.0809645808338209
membrane repolarization during cardiac muscle cell action potential (GO:0086013)	0.26829236704987
positive regulation of cysteine-type endopeptidase activity (GO:2001056)	0.128513213480687
cellular response to cadmium ion (GO:0071276)	0.341392966453826
porphyrin-containing compound biosynthetic process (GO:0006779)	0.555058998933577
regulation of gluconeogenesis (GO:0006111)	0.752136195750253
ribosomal large subunit assembly (GO:0000027)	0.193069317308996
positive regulation of glucose import (GO:0046326)	0.662472925284358
phosphatidylcholine acyl-chain remodeling (GO:0036151)	0.782782493950011
regulation of branching involved in ureteric bud morphogenesis (GO:0090189)	0.518169387955327
cellular response to catecholamine stimulus (GO:0071870)	0.998658305641912
protein targeting (GO:0006605)	0.4064996230478
postsynaptic membrane organization (GO:0001941)	0.773767073641607
adenylate cyclase-activating G-protein coupled receptor signaling pathway (GO:0007189)	0.217885155391496
membrane lipid metabolic process (GO:0006643)	0.0571255333248797
regulation of interferon-gamma-mediated signaling pathway (GO:0060334)	0.0470198122605203
positive regulation of adenylate cyclase activity (GO:0045762)	0.881960509859059
positive regulation of cell proliferation (GO:0008284)	0.783412474904515
protein transport (GO:0015031)	0.04689473087885
proteoglycan metabolic process (GO:0006029)	0.136246599061403
embryonic limb morphogenesis (GO:0030326)	0.852750091820081
regulation of bone mineralization (GO:0030500)	0.98507201947713
negative regulation of intracellular protein transport (GO:0090317)	0.390002354881387
regulation of calcium ion import (GO:0090279)	0.39497471891513
positive regulation of immune effector process (GO:0002699)	0.194650009202275
plasma membrane bounded cell projection assembly (GO:0120031)	0.51827572042842
protein N-linked glycosylation (GO:0006487)	0.972586711025188
dendritic cell chemotaxis (GO:0002407)	0.0492342366222203
regulation of cell motility (GO:2000145)	0.463144572416967
regulation of focal adhesion assembly (GO:0051893)	0.276282002877885
protein polyubiquitination (GO:0000209)	0.202644829654642
positive regulation of protein targeting to mitochondrion (GO:1903955)	0.334484091757473
regulation of cellular protein metabolic process (GO:0032268)	0.95807049548528
regulation of protein metabolic process (GO:0051246)	0.305110724167264
activation of MAPKK activity (GO:0000186)	0.79108090473333
axon guidance (GO:0007411)	0.677051635478706
T cell differentiation (GO:0030217)	0.0130800566299433
cellular response to BMP stimulus (GO:0071773)	0.712193348361128
neuron projection morphogenesis (GO:0048812)	0.33182412520291
mRNA metabolic process (GO:0016071)	0.0717011187912065
peptidyl-tyrosine modification (GO:0018212)	0.77696091054383
epidermal cell differentiation (GO:0009913)	0.366536296980398
positive regulation of NIK/NF-kappaB signaling (GO:1901224)	0.558706886870894
DNA strand elongation involved in DNA replication (GO:0006271)	0.342198970703014
ureteric bud morphogenesis (GO:0060675)	0.299736115719213
kidney development (GO:0001822)	0.980327025971067
negative regulation of macromolecule biosynthetic process (GO:0010558)	0.06895678238286
regulation of macrophage derived foam cell differentiation (GO:0010743)	0.580931669343365
cellular protein modification process (GO:0006464)	0.75589529167182
fibrinolysis (GO:0042730)	0.972785612394914
histone methylation (GO:0016571)	0.121896820541717
regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900739)	0.728459107323564
positive regulation of cell cycle G2/M phase transition (GO:1902751)	0.456300352917443
negative regulation of cell junction assembly (GO:1901889)	0.253156126546667
regulation of interleukin-8 production (GO:0032677)	0.681239614864051
central nervous system development (GO:0007417)	0.41659240934058
double-strand break repair via homologous recombination (GO:0000724)	0.126902497897171
retinoic acid metabolic process (GO:0042573)	0.687085459723743
cellular response to hydrogen peroxide (GO:0070301)	0.199952612905296
apoptotic cell clearance (GO:0043277)	0.0346901174604965
RNA transport (GO:0050658)	0.434397196655609
very long-chain fatty acid metabolic process (GO:0000038)	0.618249581844612
vesicle-mediated transport (GO:0016192)	0.0559442546791598
negative regulation of transport (GO:0051051)	0.382272113548749
regulation of glycolytic process (GO:0006110)	0.920155242050334
sensory perception of mechanical stimulus (GO:0050954)	0.901900144029882
peptidyl-serine phosphorylation (GO:0018105)	0.156732081485974
negative regulation of Wnt signaling pathway (GO:0030178)	0.197879826423485
vesicle coating (GO:0006901)	0.412636424943218
positive regulation of focal adhesion assembly (GO:0051894)	0.799077430608641
BMP signaling pathway (GO:0030509)	0.999464628733236
regulation of voltage-gated calcium channel activity (GO:1901385)	0.891747396424247
cholesterol efflux (GO:0033344)	0.640709181350953
positive regulation of cardiac muscle tissue growth (GO:0055023)	0.660047955808691
protein deacetylation (GO:0006476)	0.50235668776637
cell-cell junction organization (GO:0045216)	0.712627703081788
stress-activated protein kinase signaling cascade (GO:0031098)	0.195082241708677
histone monoubiquitination (GO:0010390)	0.903838850741998
embryonic heart tube morphogenesis (GO:0003143)	0.6654611581571
regulation of mRNA stability (GO:0043488)	0.185175373188731
viral transcription (GO:0019083)	0.939117990846459
negative regulation of protein localization to plasma membrane (GO:1903077)	0.179021304769952
regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803)	0.116998929656517
response to glucocorticoid (GO:0051384)	0.362093239910343
response to glucose (GO:0009749)	0.320963552805488
proteasomal protein catabolic process (GO:0010498)	0.852419812482209
antibacterial humoral response (GO:0019731)	0.141732481954983
DNA alkylation (GO:0006305)	0.276680120945046
RNA-dependent DNA biosynthetic process (GO:0006278)	0.221261958325853
protein targeting to mitochondrion (GO:0006626)	0.204375287942929
negative regulation of viral transcription (GO:0032897)	0.270094702154133
mitotic metaphase plate congression (GO:0007080)	0.926611032418519
7-methylguanosine mRNA capping (GO:0006370)	0.27956806069338
negative regulation of axon guidance (GO:1902668)	0.531882223475466
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	0.625637721607089
establishment of skin barrier (GO:0061436)	0.226491003096552
positive regulation of cytokine-mediated signaling pathway (GO:0001961)	0.0249362281253898
regulation of interleukin-17 production (GO:0032660)	0.0230404909442448
negative regulation of cellular metabolic process (GO:0031324)	0.16643917638845
phosphatidic acid metabolic process (GO:0046473)	0.216992071257641
negative regulation of peptidyl-threonine phosphorylation (GO:0010801)	0.789396970227958
organic hydroxy compound transport (GO:0015850)	0.992537256636459
response to light stimulus (GO:0009416)	0.544479008895367
positive regulation of apoptotic process (GO:0043065)	0.312748410260194
sprouting angiogenesis (GO:0002040)	0.104526532994803
negative regulation of cellular response to transforming growth factor beta stimulus (GO:1903845)	0.234461858905426
ammonium transport (GO:0015696)	0.396445953633127
defense response to bacterium (GO:0042742)	0.208219986295438
cholesterol transport (GO:0030301)	0.431048229627518
positive regulation of neuron death (GO:1901216)	0.676011486037234
heparan sulfate proteoglycan biosynthetic process (GO:0015012)	0.18775087340594
selective autophagy (GO:0061912)	0.263430617793814
fatty acid oxidation (GO:0019395)	0.542995442010535
negative regulation of protein polymerization (GO:0032272)	0.798775855434461
regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143)	0.586078200850252
membrane protein ectodomain proteolysis (GO:0006509)	0.946471174805868
glucose catabolic process to pyruvate (GO:0061718)	0.779754740045101
intraciliary transport involved in cilium assembly (GO:0035735)	0.725894983275502
anion transport (GO:0006820)	0.19010125668979
negative regulation of ERBB signaling pathway (GO:1901185)	0.712660753059619
carboxylic acid catabolic process (GO:0046395)	0.993606500752689
ncRNA metabolic process (GO:0034660)	0.100907441318617
positive regulation of calcium ion transport into cytosol (GO:0010524)	0.583197876048331
RNA phosphodiester bond hydrolysis (GO:0090501)	0.169244039149679
telomere maintenance via telomere lengthening (GO:0010833)	0.605929025433681
neuronal action potential (GO:0019228)	0.0098867452498053
SRP-dependent cotranslational protein targeting to membrane (GO:0006614)	0.771237354934023
peptide transport (GO:0015833)	0.243585601063272
regulation of endocytosis (GO:0030100)	0.280528531507097
actin cytoskeleton reorganization (GO:0031532)	0.182989067393829
adherens junction organization (GO:0034332)	0.687116954455476
negative regulation of stress-activated MAPK cascade (GO:0032873)	0.812163822784302
DNA duplex unwinding (GO:0032508)	0.245934033330947
cellular response to ionizing radiation (GO:0071479)	0.899615137209283
positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552)	0.715601144032283
regulation of protein catabolic process (GO:0042176)	0.0666845059898492
wound healing, spreading of cells (GO:0044319)	0.249079011076526
regulation of muscle cell differentiation (GO:0051147)	0.974272748450329
regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	0.0657698877659953
neutrophil chemotaxis (GO:0030593)	0.228676663604413
protein sumoylation (GO:0016925)	0.758427506954851
protein polymerization (GO:0051258)	0.117287384442285
regulation of cell migration involved in sprouting angiogenesis (GO:0090049)	0.783674121873928
interleukin-12-mediated signaling pathway (GO:0035722)	0.425987116467319
positive regulation of leukocyte cell-cell adhesion (GO:1903039)	0.335050675580209
endocytosis (GO:0006897)	0.913012475856352
microtubule polymerization or depolymerization (GO:0031109)	0.868269532406809
cellular divalent inorganic cation homeostasis (GO:0072503)	0.478793288976098
negative regulation of adherens junction organization (GO:1903392)	0.491426917701218
regulation of endothelial cell apoptotic process (GO:2000351)	0.907490841483297
monocarboxylic acid metabolic process (GO:0032787)	0.92122191812478
regulation of B cell differentiation (GO:0045577)	0.0329854156590761
ear morphogenesis (GO:0042471)	0.525585650855426
regulation of nitric-oxide synthase activity (GO:0050999)	0.708897004108282
negative regulation of proteasomal protein catabolic process (GO:1901799)	0.26396361058306
response to copper ion (GO:0046688)	0.880744416723874
regulation of gene silencing by miRNA (GO:0060964)	0.0534876048055383
histone mRNA metabolic process (GO:0008334)	0.0429195774258625
regulation of cilium assembly (GO:1902017)	0.478421828087243
protein homotrimerization (GO:0070207)	0.114791763810701
response to zinc ion (GO:0010043)	0.139561586490192
DNA catabolic process (GO:0006308)	0.950329001673318
regulation of calcium ion-dependent exocytosis (GO:0017158)	0.117455058366209
negative regulation of peptidyl-tyrosine phosphorylation (GO:0050732)	0.180755165707029
keratan sulfate metabolic process (GO:0042339)	0.854021304457475
regulation of interleukin-6 production (GO:0032675)	0.258610873461866
regulation of protein binding (GO:0043393)	0.700355453364809
male gonad development (GO:0008584)	0.858932675612565
phosphatidylcholine biosynthetic process (GO:0006656)	0.770010821167044
ion transmembrane transport (GO:0034220)	0.655886975811531
positive regulation of gene expression (GO:0010628)	0.325075317213158
positive regulation of heart contraction (GO:0045823)	0.863438758059178
regulation of stress-activated MAPK cascade (GO:0032872)	0.297834481507905
cytoskeleton-dependent intracellular transport (GO:0030705)	0.216525542164667
synapsis (GO:0007129)	0.806647075739975
positive regulation of MAP kinase activity (GO:0043406)	0.805105879379359
response to hexose (GO:0009746)	0.479843811024498
base-excision repair (GO:0006284)	0.0867158247308759
rRNA processing (GO:0006364)	0.0344772700329039
negative regulation of blood vessel endothelial cell migration (GO:0043537)	0.757138410027933
enzyme linked receptor protein signaling pathway (GO:0007167)	0.00427316900508506
negative regulation of smooth muscle cell proliferation (GO:0048662)	0.305812026649356
double-strand break repair (GO:0006302)	0.269426072795819
response to amino acid (GO:0043200)	0.970883815891458
regulation of translation (GO:0006417)	0.28270619061638
regulation of mRNA splicing, via spliceosome (GO:0048024)	0.553106582800831
response to lipopolysaccharide (GO:0032496)	0.0322631843655015
nucleic acid-templated transcription (GO:0097659)	0.134488874217303
receptor localization to synapse (GO:0097120)	0.831105780635075
positive regulation of G-protein coupled receptor protein signaling pathway (GO:0045745)	0.23863264039286
positive regulation of vasoconstriction (GO:0045907)	0.180924235125313
TRIF-dependent toll-like receptor signaling pathway (GO:0035666)	0.102952934689644
leukocyte tethering or rolling (GO:0050901)	0.376538291543534
regulation of telomere maintenance via telomere lengthening (GO:1904356)	0.800598513991056
Golgi to plasma membrane protein transport (GO:0043001)	0.923844365179731
iron-sulfur cluster assembly (GO:0016226)	0.040717755845209
cellular response to nutrient levels (GO:0031669)	0.78779784245828
regulation of lipoprotein lipase activity (GO:0051004)	0.836419111712247
regulation of G1/S transition of mitotic cell cycle (GO:2000045)	0.39510254316786
erythrocyte differentiation (GO:0030218)	0.366891649442732
tube closure (GO:0060606)	0.332964785724982
negative regulation of endothelial cell proliferation (GO:0001937)	0.885191979933443
myelination (GO:0042552)	0.722848822557744
transferrin transport (GO:0033572)	0.288106036293416
chromatin assembly (GO:0031497)	0.314805737527802
action potential (GO:0001508)	0.108745109365231
phosphatidylinositol acyl-chain remodeling (GO:0036149)	0.951543272495549
regulation of stem cell differentiation (GO:2000736)	0.988159814084064
leukocyte cell-cell adhesion (GO:0007159)	0.141153555163856
hippo signaling (GO:0035329)	0.363446234286562
cellular defense response (GO:0006968)	0.0263219317544579
protein peptidyl-prolyl isomerization (GO:0000413)	0.65880027086111
melanosome organization (GO:0032438)	0.392386653120062
hyaluronan catabolic process (GO:0030214)	0.79061702865037
negative regulation of protein metabolic process (GO:0051248)	0.02555457866032
NADP metabolic process (GO:0006739)	0.0623378169856579
replication fork processing (GO:0031297)	0.649926978168465
myofibril assembly (GO:0030239)	0.268746878013084
regulation of ruffle assembly (GO:1900027)	0.181030809426319
regulation of insulin-like growth factor receptor signaling pathway (GO:0043567)	0.344634837191574
retrograde vesicle-mediated transport, Golgi to ER (GO:0006890)	0.541325665832871
regulation of G2/M transition of mitotic cell cycle (GO:0010389)	0.455070777544762
positive regulation of lymphocyte migration (GO:2000403)	0.032942778384832
protein autophosphorylation (GO:0046777)	0.139901219144428
regulation of long-term synaptic potentiation (GO:1900271)	0.0620836359835106
regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	0.0956712299368371
embryonic digestive tract development (GO:0048566)	0.0311821993520699
positive regulation of dendrite development (GO:1900006)	0.997277227642044
positive regulation of signaling (GO:0023056)	0.748265807833561
response to dsRNA (GO:0043331)	0.694749431856656
positive regulation of DNA replication (GO:0045740)	0.76731119495902
monocarboxylic acid biosynthetic process (GO:0072330)	0.706409788453734
response to X-ray (GO:0010165)	0.830346155315254
negative regulation of sequence-specific DNA binding transcription factor activity (GO:0043433)	0.155303722155457
sensory perception of smell (GO:0007608)	0.0718373956697736
lung development (GO:0030324)	0.879386375282056
microtubule nucleation (GO:0007020)	0.43029853616683
positive regulation of cell division (GO:0051781)	0.921530955404391
