pathway	DB	n	statistic	df	p	method
regulation of DNA repair (GO:0006282)	GO_Biological_Process_2018	63	4.93827160493825	1	0.0263	Kruskal-Wallis
regulation of DNA replication (GO:0006275)	GO_Biological_Process_2018	63	0.648919753086432	1	0.42	Kruskal-Wallis
regulation of DNA-templated transcription, elongation (GO:0032784)	GO_Biological_Process_2018	63	0.00308641975308888	1	0.956	Kruskal-Wallis
regulation of double-strand break repair (GO:2000779)	GO_Biological_Process_2018	63	1.63271604938271	1	0.201	Kruskal-Wallis
regulation of double-strand break repair via homologous recombination (GO:0010569)	GO_Biological_Process_2018	63	3.72704475308643	1	0.0535	Kruskal-Wallis
regulation of early endosome to late endosome transport (GO:2000641)	GO_Biological_Process_2018	63	0.0850694444444571	1	0.771	Kruskal-Wallis
regulation of embryonic development (GO:0045995)	GO_Biological_Process_2018	63	1.70447530864197	1	0.192	Kruskal-Wallis
regulation of endocytosis (GO:0030100)	GO_Biological_Process_2018	63	0.210069444444457	1	0.647	Kruskal-Wallis
regulation of endopeptidase activity (GO:0052548)	GO_Biological_Process_2018	63	1.29706790123456	1	0.255	Kruskal-Wallis
regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902235)	GO_Biological_Process_2018	63	1.05632716049382	1	0.304	Kruskal-Wallis
regulation of endothelial cell apoptotic process (GO:2000351)	GO_Biological_Process_2018	63	0.102044753086432	1	0.749	Kruskal-Wallis
regulation of endothelial cell migration (GO:0010594)	GO_Biological_Process_2018	63	0	1	1	Kruskal-Wallis
regulation of endothelial cell proliferation (GO:0001936)	GO_Biological_Process_2018	63	0.00173611111111427	1	0.967	Kruskal-Wallis
regulation of energy homeostasis (GO:2000505)	GO_Biological_Process_2018	63	0.140625	1	0.708	Kruskal-Wallis
regulation of epidermal cell differentiation (GO:0045604)	GO_Biological_Process_2018	63	0.25	1	0.617	Kruskal-Wallis
regulation of epidermal growth factor receptor signaling pathway (GO:0042058)	GO_Biological_Process_2018	63	0.00019290123455562	1	0.989	Kruskal-Wallis
regulation of epidermal growth factor-activated receptor activity (GO:0007176)	GO_Biological_Process_2018	63	0.30864197530866	1	0.579	Kruskal-Wallis
regulation of epithelial cell differentiation (GO:0030856)	GO_Biological_Process_2018	63	0.30864197530866	1	0.579	Kruskal-Wallis
regulation of epithelial cell migration (GO:0010632)	GO_Biological_Process_2018	63	0.102044753086432	1	0.749	Kruskal-Wallis
regulation of epithelial cell proliferation (GO:0050678)	GO_Biological_Process_2018	63	0.120563271604908	1	0.728	Kruskal-Wallis
regulation of epithelial to mesenchymal transition (GO:0010717)	GO_Biological_Process_2018	63	0.0123456790123271	1	0.912	Kruskal-Wallis
regulation of ERBB signaling pathway (GO:1901184)	GO_Biological_Process_2018	63	0.0123456790123271	1	0.912	Kruskal-Wallis
regulation of ERK1 and ERK2 cascade (GO:0070372)	GO_Biological_Process_2018	63	0.0326003086419746	1	0.857	Kruskal-Wallis
regulation of erythrocyte differentiation (GO:0045646)	GO_Biological_Process_2018	63	1.39371141975309	1	0.238	Kruskal-Wallis
regulation of establishment of cell polarity (GO:2000114)	GO_Biological_Process_2018	63	4.75482253086417	1	0.0292	Kruskal-Wallis
regulation of establishment of planar polarity (GO:0090175)	GO_Biological_Process_2018	63	0.25	1	0.617	Kruskal-Wallis
regulation of establishment or maintenance of cell polarity (GO:0032878)	GO_Biological_Process_2018	63	3.41222993827157	1	0.0647	Kruskal-Wallis
regulation of exit from mitosis (GO:0007096)	GO_Biological_Process_2018	63	0.865933641975317	1	0.352	Kruskal-Wallis
regulation of exocytosis (GO:0017157)	GO_Biological_Process_2018	63	0.120563271604908	1	0.728	Kruskal-Wallis
regulation of exosomal secretion (GO:1903541)	GO_Biological_Process_2018	63	2.16743827160491	1	0.141	Kruskal-Wallis
regulation of extrinsic apoptotic signaling pathway (GO:2001236)	GO_Biological_Process_2018	63	0.0850694444444571	1	0.771	Kruskal-Wallis
regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239)	GO_Biological_Process_2018	63	0.00308641975308888	1	0.956	Kruskal-Wallis
regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	GO_Biological_Process_2018	63	0.173611111111114	1	0.677	Kruskal-Wallis
regulation of fat cell differentiation (GO:0045598)	GO_Biological_Process_2018	63	1.08506944444446	1	0.298	Kruskal-Wallis
regulation of fatty acid biosynthetic process (GO:0042304)	GO_Biological_Process_2018	63	0.482253086419774	1	0.487	Kruskal-Wallis
regulation of fertilization (GO:0080154)	GO_Biological_Process_2018	63	1.32889660493825	1	0.249	Kruskal-Wallis
regulation of fibroblast growth factor receptor signaling pathway (GO:0040036)	GO_Biological_Process_2018	63	0.000771604938250903	1	0.978	Kruskal-Wallis
regulation of fibroblast proliferation (GO:0048145)	GO_Biological_Process_2018	63	0.197530864197546	1	0.657	Kruskal-Wallis
regulation of filopodium assembly (GO:0051489)	GO_Biological_Process_2018	63	0.00019290123455562	1	0.989	Kruskal-Wallis
regulation of focal adhesion assembly (GO:0051893)	GO_Biological_Process_2018	63	0.32426697530866	1	0.569	Kruskal-Wallis
regulation of G-protein coupled receptor protein signaling pathway (GO:0008277)	GO_Biological_Process_2018	63	0.25	1	0.617	Kruskal-Wallis
regulation of G0 to G1 transition (GO:0070316)	GO_Biological_Process_2018	63	0.694444444444457	1	0.405	Kruskal-Wallis
regulation of G1/S transition of mitotic cell cycle (GO:2000045)	GO_Biological_Process_2018	63	0.000771604938250903	1	0.978	Kruskal-Wallis
regulation of G2/M transition of mitotic cell cycle (GO:0010389)	GO_Biological_Process_2018	63	0.648919753086432	1	0.42	Kruskal-Wallis
regulation of gene expression (GO:0010468)	GO_Biological_Process_2018	63	0.0170777988614645	1	0.896	Kruskal-Wallis
regulation of gene expression, epigenetic (GO:0040029)	GO_Biological_Process_2018	63	0.0933641975308888	1	0.76	Kruskal-Wallis
regulation of gene silencing by miRNA (GO:0060964)	GO_Biological_Process_2018	63	0.23630401234567	1	0.627	Kruskal-Wallis
regulation of gene silencing by RNA (GO:0060966)	GO_Biological_Process_2018	63	1.49382716049382	1	0.222	Kruskal-Wallis
regulation of generation of precursor metabolites and energy (GO:0043467)	GO_Biological_Process_2018	63	0.151234567901241	1	0.697	Kruskal-Wallis
regulation of gluconeogenesis (GO:0006111)	GO_Biological_Process_2018	63	0.0850694444444571	1	0.771	Kruskal-Wallis
regulation of glucose import (GO:0046324)	GO_Biological_Process_2018	63	0.0933641975308888	1	0.76	Kruskal-Wallis
regulation of glucose metabolic process (GO:0010906)	GO_Biological_Process_2018	63	7.33506944444449	1	0.00676	Kruskal-Wallis
regulation of glucose transport (GO:0010827)	GO_Biological_Process_2018	63	0.000771604938250903	1	0.978	Kruskal-Wallis
regulation of glutamate receptor signaling pathway (GO:1900449)	GO_Biological_Process_2018	63	1	1	0.317	Kruskal-Wallis
regulation of glycogen biosynthetic process (GO:0005979)	GO_Biological_Process_2018	63	0.130401234567898	1	0.718	Kruskal-Wallis
regulation of glycolytic process (GO:0006110)	GO_Biological_Process_2018	63	0.0192901234568126	1	0.89	Kruskal-Wallis
regulation of GTPase activity (GO:0043087)	GO_Biological_Process_2018	63	0.173611111111114	1	0.677	Kruskal-Wallis
regulation of heart contraction (GO:0008016)	GO_Biological_Process_2018	63	0.340277777777771	1	0.56	Kruskal-Wallis
regulation of heart rate by cardiac conduction (GO:0086091)	GO_Biological_Process_2018	63	2.55111882716051	1	0.11	Kruskal-Wallis
regulation of hematopoietic progenitor cell differentiation (GO:1901532)	GO_Biological_Process_2018	63	0.717785493827165	1	0.397	Kruskal-Wallis
regulation of hematopoietic stem cell differentiation (GO:1902036)	GO_Biological_Process_2018	63	1.05632716049382	1	0.304	Kruskal-Wallis
regulation of heterotypic cell-cell adhesion (GO:0034114)	GO_Biological_Process_2018	63	0.120563271604908	1	0.728	Kruskal-Wallis
regulation of histone acetylation (GO:0035065)	GO_Biological_Process_2018	63	0.444444444444457	1	0.505	Kruskal-Wallis
regulation of histone H3-K4 methylation (GO:0051569)	GO_Biological_Process_2018	63	0.0277777777777715	1	0.868	Kruskal-Wallis
regulation of humoral immune response (GO:0002920)	GO_Biological_Process_2018	63	1.74093364197532	1	0.187	Kruskal-Wallis
regulation of hydrolase activity (GO:0051336)	GO_Biological_Process_2018	63	6.11188271604937	1	0.0134	Kruskal-Wallis
regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	GO_Biological_Process_2018	63	0.0378086419753174	1	0.846	Kruskal-Wallis
regulation of immune effector process (GO:0002697)	GO_Biological_Process_2018	63	1.92901234567901	1	0.165	Kruskal-Wallis
regulation of immune response (GO:0050776)	GO_Biological_Process_2018	63	0.541859567901241	1	0.462	Kruskal-Wallis
regulation of inflammatory response (GO:0050727)	GO_Biological_Process_2018	63	0.0277777777777715	1	0.868	Kruskal-Wallis
regulation of innate immune response (GO:0045088)	GO_Biological_Process_2018	63	0.00173611111111427	1	0.967	Kruskal-Wallis
regulation of insulin receptor signaling pathway (GO:0046626)	GO_Biological_Process_2018	63	1.05632716049382	1	0.304	Kruskal-Wallis
regulation of insulin secretion (GO:0050796)	GO_Biological_Process_2018	63	0.390625	1	0.532	Kruskal-Wallis
regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0061178)	GO_Biological_Process_2018	63	2.73167438271605	1	0.0984	Kruskal-Wallis
regulation of insulin-like growth factor receptor signaling pathway (GO:0043567)	GO_Biological_Process_2018	63	0.162229938271565	1	0.687	Kruskal-Wallis
regulation of interferon-alpha production (GO:0032647)	GO_Biological_Process_2018	63	0.000771604938250903	1	0.978	Kruskal-Wallis
regulation of interferon-beta production (GO:0032648)	GO_Biological_Process_2018	63	0.222993827160508	1	0.637	Kruskal-Wallis
regulation of interferon-gamma production (GO:0032649)	GO_Biological_Process_2018	63	0.541859567901241	1	0.462	Kruskal-Wallis
regulation of interferon-gamma-mediated signaling pathway (GO:0060334)	GO_Biological_Process_2018	63	1.36111111111111	1	0.243	Kruskal-Wallis
regulation of interleukin-1 beta secretion (GO:0050706)	GO_Biological_Process_2018	63	0.0277777777777715	1	0.868	Kruskal-Wallis
regulation of interleukin-10 production (GO:0032653)	GO_Biological_Process_2018	63	0.00694444444445708	1	0.934	Kruskal-Wallis
regulation of interleukin-12 production (GO:0032655)	GO_Biological_Process_2018	63	0.111111111111114	1	0.739	Kruskal-Wallis
regulation of interleukin-17 production (GO:0032660)	GO_Biological_Process_2018	63	0.00945216049382225	1	0.923	Kruskal-Wallis
regulation of interleukin-2 production (GO:0032663)	GO_Biological_Process_2018	63	0.482253086419774	1	0.487	Kruskal-Wallis
regulation of interleukin-4 production (GO:0032673)	GO_Biological_Process_2018	63	0.0771604938271651	1	0.781	Kruskal-Wallis
regulation of interleukin-6 production (GO:0032675)	GO_Biological_Process_2018	63	0.015625	1	0.901	Kruskal-Wallis
regulation of interleukin-8 production (GO:0032677)	GO_Biological_Process_2018	63	0.111111111111114	1	0.739	Kruskal-Wallis
regulation of interleukin-8 secretion (GO:2000482)	GO_Biological_Process_2018	63	0.00945216049382225	1	0.923	Kruskal-Wallis
regulation of intracellular estrogen receptor signaling pathway (GO:0033146)	GO_Biological_Process_2018	63	0.765625	1	0.382	Kruskal-Wallis
regulation of intracellular pH (GO:0051453)	GO_Biological_Process_2018	63	3.26003086419752	1	0.071	Kruskal-Wallis
regulation of intracellular protein transport (GO:0033157)	GO_Biological_Process_2018	63	0.023341049382708	1	0.879	Kruskal-Wallis
regulation of intracellular signal transduction (GO:1902531)	GO_Biological_Process_2018	63	0.00694444444445708	1	0.934	Kruskal-Wallis
regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143)	GO_Biological_Process_2018	63	1.70447530864197	1	0.192	Kruskal-Wallis
regulation of intracellular transport (GO:0032386)	GO_Biological_Process_2018	63	0.0326003086419746	1	0.857	Kruskal-Wallis
regulation of intrinsic apoptotic signaling pathway (GO:2001242)	GO_Biological_Process_2018	63	0.40817901234567	1	0.523	Kruskal-Wallis
regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902229)	GO_Biological_Process_2018	63	0.151234567901241	1	0.697	Kruskal-Wallis
regulation of ion homeostasis (GO:2000021)	GO_Biological_Process_2018	63	0.173611111111114	1	0.677	Kruskal-Wallis
regulation of ion transmembrane transport (GO:0034765)	GO_Biological_Process_2018	63	0.0123456790123271	1	0.912	Kruskal-Wallis
regulation of ion transmembrane transporter activity (GO:0032412)	GO_Biological_Process_2018	63	8.10667438271602	1	0.00441	Kruskal-Wallis
regulation of ion transport (GO:0043269)	GO_Biological_Process_2018	63	0.32426697530866	1	0.569	Kruskal-Wallis
regulation of JAK-STAT cascade (GO:0046425)	GO_Biological_Process_2018	63	1.46006944444446	1	0.227	Kruskal-Wallis
regulation of JNK cascade (GO:0046328)	GO_Biological_Process_2018	63	0.0493827160493936	1	0.824	Kruskal-Wallis
regulation of JUN kinase activity (GO:0043506)	GO_Biological_Process_2018	63	0.185378086419774	1	0.667	Kruskal-Wallis
regulation of keratinocyte differentiation (GO:0045616)	GO_Biological_Process_2018	63	0	1	1	Kruskal-Wallis
regulation of keratinocyte proliferation (GO:0010837)	GO_Biological_Process_2018	63	3.62056327160491	1	0.0571	Kruskal-Wallis
regulation of kinase activity (GO:0043549)	GO_Biological_Process_2018	63	0.40817901234567	1	0.523	Kruskal-Wallis
regulation of lamellipodium assembly (GO:0010591)	GO_Biological_Process_2018	63	1.23456790123456	1	0.267	Kruskal-Wallis
regulation of lamellipodium organization (GO:1902743)	GO_Biological_Process_2018	63	0	1	1	Kruskal-Wallis
regulation of leukocyte chemotaxis (GO:0002688)	GO_Biological_Process_2018	63	0.000771604938250903	1	0.978	Kruskal-Wallis
regulation of lipid biosynthetic process (GO:0046890)	GO_Biological_Process_2018	63	0.0625	1	0.803	Kruskal-Wallis
regulation of lipid catabolic process (GO:0050994)	GO_Biological_Process_2018	63	0.0625	1	0.803	Kruskal-Wallis
regulation of lipid metabolic process (GO:0019216)	GO_Biological_Process_2018	63	0.0192901234568126	1	0.89	Kruskal-Wallis
regulation of lipopolysaccharide-mediated signaling pathway (GO:0031664)	GO_Biological_Process_2018	63	0.0277777777777715	1	0.868	Kruskal-Wallis
regulation of lipoprotein lipase activity (GO:0051004)	GO_Biological_Process_2018	63	0.390625	1	0.532	Kruskal-Wallis
regulation of long-term synaptic potentiation (GO:1900271)	GO_Biological_Process_2018	63	0.015625	1	0.901	Kruskal-Wallis
regulation of macroautophagy (GO:0016241)	GO_Biological_Process_2018	63	0.0192901234568126	1	0.89	Kruskal-Wallis
regulation of macromolecule metabolic process (GO:0060255)	GO_Biological_Process_2018	63	0.015625	1	0.901	Kruskal-Wallis
regulation of macrophage activation (GO:0043030)	GO_Biological_Process_2018	63	0.151234567901241	1	0.697	Kruskal-Wallis
regulation of macrophage derived foam cell differentiation (GO:0010743)	GO_Biological_Process_2018	63	0.000771604938250903	1	0.978	Kruskal-Wallis
regulation of MAP kinase activity (GO:0043405)	GO_Biological_Process_2018	63	0.0277777777777715	1	0.868	Kruskal-Wallis
regulation of MAPK cascade (GO:0043408)	GO_Biological_Process_2018	63	0.0850694444444571	1	0.771	Kruskal-Wallis
regulation of megakaryocyte differentiation (GO:0045652)	GO_Biological_Process_2018	63	0.000771604938250903	1	0.978	Kruskal-Wallis
regulation of membrane depolarization (GO:0003254)	GO_Biological_Process_2018	63	1.46006944444446	1	0.227	Kruskal-Wallis
regulation of membrane protein ectodomain proteolysis (GO:0051043)	GO_Biological_Process_2018	63	0.865933641975317	1	0.352	Kruskal-Wallis
regulation of membrane repolarization (GO:0060306)	GO_Biological_Process_2018	63	2.640625	1	0.104	Kruskal-Wallis
regulation of metal ion transport (GO:0010959)	GO_Biological_Process_2018	63	0.37345679012347	1	0.541	Kruskal-Wallis
regulation of microtubule cytoskeleton organization (GO:0070507)	GO_Biological_Process_2018	63	2.29185956790124	1	0.13	Kruskal-Wallis
regulation of microtubule depolymerization (GO:0031114)	GO_Biological_Process_2018	63	2.37673611111111	1	0.123	Kruskal-Wallis
regulation of microtubule polymerization (GO:0031113)	GO_Biological_Process_2018	63	0.0696373456790127	1	0.792	Kruskal-Wallis
regulation of microtubule polymerization or depolymerization (GO:0031110)	GO_Biological_Process_2018	63	5.0625	1	0.0244	Kruskal-Wallis
regulation of microtubule-based process (GO:0032886)	GO_Biological_Process_2018	63	2.33410493827157	1	0.127	Kruskal-Wallis
regulation of mitochondrial fission (GO:0090140)	GO_Biological_Process_2018	63	0.0326003086419746	1	0.857	Kruskal-Wallis
regulation of mitochondrial membrane permeability (GO:0046902)	GO_Biological_Process_2018	63	0.210069444444457	1	0.647	Kruskal-Wallis
regulation of mitochondrial membrane potential (GO:0051881)	GO_Biological_Process_2018	63	0.482253086419774	1	0.487	Kruskal-Wallis
regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901028)	GO_Biological_Process_2018	63	0.356674382716051	1	0.55	Kruskal-Wallis
regulation of mitochondrial translation (GO:0070129)	GO_Biological_Process_2018	63	2.08641975308643	1	0.149	Kruskal-Wallis
regulation of mitochondrion organization (GO:0010821)	GO_Biological_Process_2018	63	0.0326003086419746	1	0.857	Kruskal-Wallis
regulation of mitotic cell cycle (GO:0007346)	GO_Biological_Process_2018	63	0.840277777777771	1	0.359	Kruskal-Wallis
regulation of mitotic cell cycle phase transition (GO:1901990)	GO_Biological_Process_2018	63	0.111111111111114	1	0.739	Kruskal-Wallis
regulation of mitotic metaphase/anaphase transition (GO:0030071)	GO_Biological_Process_2018	63	0.140625	1	0.708	Kruskal-Wallis
regulation of mitotic nuclear division (GO:0007088)	GO_Biological_Process_2018	63	0.30864197530866	1	0.579	Kruskal-Wallis
regulation of mitotic sister chromatid separation (GO:0010965)	GO_Biological_Process_2018	63	0.0557484567901554	1	0.813	Kruskal-Wallis
regulation of mitotic spindle assembly (GO:1901673)	GO_Biological_Process_2018	63	3.26003086419752	1	0.071	Kruskal-Wallis
regulation of mitotic spindle organization (GO:0060236)	GO_Biological_Process_2018	63	1.66840277777777	1	0.196	Kruskal-Wallis
regulation of monocyte chemotaxis (GO:0090025)	GO_Biological_Process_2018	63	0.120563271604908	1	0.728	Kruskal-Wallis
regulation of monooxygenase activity (GO:0032768)	GO_Biological_Process_2018	63	1.20389660493825	1	0.273	Kruskal-Wallis
regulation of mRNA metabolic process (GO:1903311)	GO_Biological_Process_2018	63	0.521604938271565	1	0.47	Kruskal-Wallis
regulation of mRNA processing (GO:0050684)	GO_Biological_Process_2018	63	0.390625	1	0.532	Kruskal-Wallis
regulation of mRNA splicing, via spliceosome (GO:0048024)	GO_Biological_Process_2018	63	0.0192901234568126	1	0.89	Kruskal-Wallis
regulation of mRNA stability (GO:0043488)	GO_Biological_Process_2018	63	0.102044753086432	1	0.749	Kruskal-Wallis
regulation of multicellular organism growth (GO:0040014)	GO_Biological_Process_2018	63	0.120563271604908	1	0.728	Kruskal-Wallis
regulation of multicellular organismal development (GO:2000026)	GO_Biological_Process_2018	63	0.0326003086419746	1	0.857	Kruskal-Wallis
regulation of muscle cell differentiation (GO:0051147)	GO_Biological_Process_2018	63	0.00482253086420315	1	0.945	Kruskal-Wallis
regulation of muscle contraction (GO:0006937)	GO_Biological_Process_2018	63	1.92901234567901	1	0.165	Kruskal-Wallis
regulation of myelination (GO:0031641)	GO_Biological_Process_2018	63	0.444444444444457	1	0.505	Kruskal-Wallis
regulation of myeloid cell differentiation (GO:0045637)	GO_Biological_Process_2018	63	0.0493827160493936	1	0.824	Kruskal-Wallis
regulation of myoblast differentiation (GO:0045661)	GO_Biological_Process_2018	63	1.49382716049382	1	0.222	Kruskal-Wallis
regulation of myotube differentiation (GO:0010830)	GO_Biological_Process_2018	63	0.00308641975308888	1	0.956	Kruskal-Wallis
regulation of natural killer cell mediated cytotoxicity (GO:0042269)	GO_Biological_Process_2018	63	0.173611111111114	1	0.677	Kruskal-Wallis
regulation of necroptotic process (GO:0060544)	GO_Biological_Process_2018	63	0.0326003086419746	1	0.857	Kruskal-Wallis
regulation of nervous system development (GO:0051960)	GO_Biological_Process_2018	63	0.340277777777771	1	0.56	Kruskal-Wallis
regulation of neurogenesis (GO:0050767)	GO_Biological_Process_2018	63	0.26408179012347	1	0.607	Kruskal-Wallis
regulation of neuron apoptotic process (GO:0043523)	GO_Biological_Process_2018	63	0.00694444444445708	1	0.934	Kruskal-Wallis
regulation of neuron death (GO:1901214)	GO_Biological_Process_2018	63	0.222993827160508	1	0.637	Kruskal-Wallis
regulation of neuron differentiation (GO:0045664)	GO_Biological_Process_2018	63	0	1	1	Kruskal-Wallis
regulation of neuron migration (GO:2001222)	GO_Biological_Process_2018	63	1.70447530864197	1	0.192	Kruskal-Wallis
regulation of neuron projection development (GO:0010975)	GO_Biological_Process_2018	63	0.444444444444457	1	0.505	Kruskal-Wallis
regulation of neuronal synaptic plasticity (GO:0048168)	GO_Biological_Process_2018	63	0.521604938271565	1	0.47	Kruskal-Wallis
regulation of neurotransmitter receptor activity (GO:0099601)	GO_Biological_Process_2018	63	0.790123456790155	1	0.374	Kruskal-Wallis
regulation of neurotransmitter secretion (GO:0046928)	GO_Biological_Process_2018	63	0.130401234567898	1	0.718	Kruskal-Wallis
regulation of neutrophil chemotaxis (GO:0090022)	GO_Biological_Process_2018	63	0.173611111111114	1	0.677	Kruskal-Wallis
regulation of NF-kappaB import into nucleus (GO:0042345)	GO_Biological_Process_2018	63	0.151234567901241	1	0.697	Kruskal-Wallis
regulation of NIK/NF-kappaB signaling (GO:1901222)	GO_Biological_Process_2018	63	0.356674382716051	1	0.55	Kruskal-Wallis
regulation of nitric oxide biosynthetic process (GO:0045428)	GO_Biological_Process_2018	63	0.0771604938271651	1	0.781	Kruskal-Wallis
regulation of nitric-oxide synthase activity (GO:0050999)	GO_Biological_Process_2018	63	0.604938271604908	1	0.437	Kruskal-Wallis
regulation of Notch signaling pathway (GO:0008593)	GO_Biological_Process_2018	63	0.00694444444445708	1	0.934	Kruskal-Wallis
regulation of nuclear division (GO:0051783)	GO_Biological_Process_2018	63	0.0434027777777715	1	0.835	Kruskal-Wallis
regulation of nucleic acid-templated transcription (GO:1903506)	GO_Biological_Process_2018	63	0.111111111111114	1	0.739	Kruskal-Wallis
regulation of organelle assembly (GO:1902115)	GO_Biological_Process_2018	63	2.91840277777777	1	0.0876	Kruskal-Wallis
regulation of organelle organization (GO:0033043)	GO_Biological_Process_2018	63	2.46315586419755	1	0.117	Kruskal-Wallis
regulation of ossification (GO:0030278)	GO_Biological_Process_2018	63	1.05632716049382	1	0.304	Kruskal-Wallis
regulation of osteoblast differentiation (GO:0045667)	GO_Biological_Process_2018	63	0.463155864197546	1	0.496	Kruskal-Wallis
regulation of osteoblast proliferation (GO:0033688)	GO_Biological_Process_2018	63	0.130401234567898	1	0.718	Kruskal-Wallis
regulation of osteoclast differentiation (GO:0045670)	GO_Biological_Process_2018	63	0.694444444444457	1	0.405	Kruskal-Wallis
regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902175)	GO_Biological_Process_2018	63	2.77777777777777	1	0.0956	Kruskal-Wallis
regulation of p38MAPK cascade (GO:1900744)	GO_Biological_Process_2018	63	0.840277777777771	1	0.359	Kruskal-Wallis
regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393)	GO_Biological_Process_2018	63	0.356674382716051	1	0.55	Kruskal-Wallis
regulation of peptidase activity (GO:0052547)	GO_Biological_Process_2018	63	1.36111111111111	1	0.243	Kruskal-Wallis
regulation of peptide hormone secretion (GO:0090276)	GO_Biological_Process_2018	63	0.0493827160493936	1	0.824	Kruskal-Wallis
regulation of peptidyl-serine phosphorylation (GO:0033135)	GO_Biological_Process_2018	63	0.790123456790155	1	0.374	Kruskal-Wallis
regulation of peptidyl-threonine phosphorylation (GO:0010799)	GO_Biological_Process_2018	63	0.0850694444444571	1	0.771	Kruskal-Wallis
regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	GO_Biological_Process_2018	63	0.865933641975317	1	0.352	Kruskal-Wallis
regulation of phagocytosis (GO:0050764)	GO_Biological_Process_2018	63	0.0378086419753174	1	0.846	Kruskal-Wallis
regulation of phosphatase activity (GO:0010921)	GO_Biological_Process_2018	63	1.77777777777777	1	0.182	Kruskal-Wallis
regulation of phosphatidylinositol 3-kinase activity (GO:0043551)	GO_Biological_Process_2018	63	0.717785493827165	1	0.397	Kruskal-Wallis
regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	GO_Biological_Process_2018	63	0.541859567901241	1	0.462	Kruskal-Wallis
regulation of phosphoprotein phosphatase activity (GO:0043666)	GO_Biological_Process_2018	63	0.00308641975308888	1	0.956	Kruskal-Wallis
regulation of phosphorylation (GO:0042325)	GO_Biological_Process_2018	63	2.00694444444446	1	0.157	Kruskal-Wallis
regulation of plasma membrane bounded cell projection assembly (GO:0120032)	GO_Biological_Process_2018	63	3.16049382716051	1	0.0754	Kruskal-Wallis
regulation of platelet activation (GO:0010543)	GO_Biological_Process_2018	63	0.0277777777777715	1	0.868	Kruskal-Wallis
regulation of postsynaptic membrane potential (GO:0060078)	GO_Biological_Process_2018	63	0.0123456790123271	1	0.912	Kruskal-Wallis
regulation of posttranscriptional gene silencing (GO:0060147)	GO_Biological_Process_2018	63	1.49382716049382	1	0.222	Kruskal-Wallis
regulation of potassium ion transmembrane transport (GO:1901379)	GO_Biological_Process_2018	63	1.81500771604939	1	0.178	Kruskal-Wallis
regulation of potassium ion transmembrane transporter activity (GO:1901016)	GO_Biological_Process_2018	63	6.60204475308643	1	0.0102	Kruskal-Wallis
regulation of potassium ion transport (GO:0043266)	GO_Biological_Process_2018	63	0.972415123456813	1	0.324	Kruskal-Wallis
regulation of pri-miRNA transcription from RNA polymerase II promoter (GO:1902893)	GO_Biological_Process_2018	63	0.00019290123455562	1	0.989	Kruskal-Wallis
regulation of primary metabolic process (GO:0080090)	GO_Biological_Process_2018	63	1.23456790123456	1	0.267	Kruskal-Wallis
regulation of programmed cell death (GO:0043067)	GO_Biological_Process_2018	63	0.023341049382708	1	0.879	Kruskal-Wallis
regulation of proteasomal protein catabolic process (GO:0061136)	GO_Biological_Process_2018	63	0.0557484567901554	1	0.813	Kruskal-Wallis
regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	GO_Biological_Process_2018	63	0.501736111111114	1	0.479	Kruskal-Wallis
regulation of protein activation cascade (GO:2000257)	GO_Biological_Process_2018	63	1.52797067901233	1	0.216	Kruskal-Wallis
regulation of protein autophosphorylation (GO:0031952)	GO_Biological_Process_2018	63	0.717785493827165	1	0.397	Kruskal-Wallis
regulation of protein binding (GO:0043393)	GO_Biological_Process_2018	63	0.00945216049382225	1	0.923	Kruskal-Wallis
regulation of protein catabolic process (GO:0042176)	GO_Biological_Process_2018	63	0.00173611111111427	1	0.967	Kruskal-Wallis
regulation of protein complex assembly (GO:0043254)	GO_Biological_Process_2018	63	0.463155864197546	1	0.496	Kruskal-Wallis
regulation of protein dephosphorylation (GO:0035304)	GO_Biological_Process_2018	63	0.0771604938271651	1	0.781	Kruskal-Wallis
regulation of protein export from nucleus (GO:0046825)	GO_Biological_Process_2018	63	0.648919753086432	1	0.42	Kruskal-Wallis
regulation of protein homodimerization activity (GO:0043496)	GO_Biological_Process_2018	63	0.0123456790123271	1	0.912	Kruskal-Wallis
regulation of protein import into nucleus (GO:0042306)	GO_Biological_Process_2018	63	1.49382716049382	1	0.222	Kruskal-Wallis
regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900739)	GO_Biological_Process_2018	63	0.0123456790123271	1	0.912	Kruskal-Wallis
regulation of protein kinase A signaling (GO:0010738)	GO_Biological_Process_2018	63	0.00694444444445708	1	0.934	Kruskal-Wallis
